iteration,lambda,learning_rate,rms
60,0.2,1.47,0.169445897336
60,0.2,1.48,0.309353223202
60,0.2,1.49,0.159833870779
60,0.2,1.5,0.253539399491
61,0.5,0.0,0.509009733788
61,0.5,0.01,0.477758742439
61,0.5,0.02,0.425850249347
61,0.5,0.03,0.423739638546
61,0.5,0.04,0.338766910402
61,0.5,0.05,0.424864021019
61,0.5,0.06,0.421805741147
61,0.5,0.07,0.431431650693
61,0.5,0.08,0.421529038046
61,0.5,0.09,0.231962921328
61,0.5,0.1,0.330508172009
61,0.5,0.11,0.353796766798
61,0.5,0.12,0.391467501231
61,0.5,0.13,0.331231875684
61,0.5,0.14,0.195397128779
61,0.5,0.15,0.224886046429
61,0.5,0.16,0.19902005603
61,0.5,0.17,0.104823861039
61,0.5,0.18,0.156035612292
61,0.5,0.19,0.121709888166
61,0.5,0.2,0.268713342105
61,0.5,0.21,0.0825304988635
61,0.5,0.22,0.162479380111
61,0.5,0.23,0.0610963997564
61,0.5,0.24,0.15205067784
61,0.5,0.25,0.0624602762828
61,0.5,0.26,0.202022491955
61,0.5,0.27,0.0432314894591
61,0.5,0.28,0.085531728916
61,0.5,0.29,0.254485964332
61,0.5,0.3,0.0736572580318
61,0.5,0.31,0.276754337825
61,0.5,0.32,0.191772410893
61,0.5,0.33,0.0729765645943
61,0.5,0.34,0.275696560373
61,0.5,0.35,0.262246679501
61,0.5,0.36,0.322193983399
61,0.5,0.37,0.136033992926
61,0.5,0.38,0.182157282973
61,0.5,0.39,0.0815630742865
61,0.5,0.4,0.228977644022
61,0.5,0.41,0.177609556572
61,0.5,0.42,0.122636463495
61,0.5,0.43,0.188240569646
61,0.5,0.44,0.151128963727
61,0.5,0.45,0.0602931566262
61,0.5,0.46,0.181411676343
61,0.5,0.47,0.125001957946
61,0.5,0.48,0.144539369525
61,0.5,0.49,0.155497949534
61,0.5,0.5,0.386560662613
61,0.5,0.51,0.141410825508
61,0.5,0.52,0.321125355641
61,0.5,0.53,0.105128900662
61,0.5,0.54,0.147186050722
61,0.5,0.55,0.08205463754
61,0.5,0.56,0.134104100095
61,0.5,0.57,0.139695978436
61,0.5,0.58,0.222754111367
61,0.5,0.59,0.167565132439
61,0.5,0.6,0.167550973482
61,0.5,0.61,0.121057896199
61,0.5,0.62,0.17471827524
61,0.5,0.63,0.141009475093
61,0.5,0.64,0.153803558367
61,0.5,0.65,0.170594185451
61,0.5,0.66,0.134833690539
61,0.5,0.67,0.162165046875
61,0.5,0.68,0.287809740666
61,0.5,0.69,0.240007008424
61,0.5,0.7,0.124089993014
61,0.5,0.71,0.255445394871
61,0.5,0.72,0.220999537103
61,0.5,0.73,0.129650848903
61,0.5,0.74,0.0773611814895
61,0.5,0.75,0.256008118261
61,0.5,0.76,0.223184888958
61,0.5,0.77,0.226090133383
61,0.5,0.78,0.101032443184
61,0.5,0.79,0.146211940426
61,0.5,0.8,0.302468060351
61,0.5,0.81,0.190303606902
61,0.5,0.82,0.262980802779
61,0.5,0.83,0.176212725838
61,0.5,0.84,0.238141728489
61,0.5,0.85,0.110953294432
61,0.5,0.86,0.237358568268
61,0.5,0.87,0.0986489212599
61,0.5,0.88,0.213565771782
61,0.5,0.89,0.20887108323
61,0.5,0.9,0.203342141594
61,0.5,0.91,0.111722204219
61,0.5,0.92,0.190091492454
61,0.5,0.93,0.137662517669
61,0.5,0.94,0.330275113693
61,0.5,0.95,0.156201056203
61,0.5,0.96,0.183315372066
61,0.5,0.97,0.265010117289
61,0.5,0.98,0.257804405345
61,0.5,0.99,0.119712018888
61,0.5,1.0,0.256118672861
61,0.5,1.01,0.182381113363
61,0.5,1.02,0.221540836287
61,0.5,1.03,0.169560471043
61,0.5,1.04,0.159444740223
61,0.5,1.05,0.149250318424
61,0.5,1.06,0.188358388666
61,0.5,1.07,0.181989953142
61,0.5,1.08,0.210731601275
61,0.5,1.09,0.194117536385
61,0.5,1.1,0.138280178529
61,0.5,1.11,0.247787994245
61,0.5,1.12,0.202085795906
61,0.5,1.13,0.160005036439
61,0.5,1.14,0.222331009708
61,0.5,1.15,0.210908609858
61,0.5,1.16,0.23985672512
61,0.5,1.17,0.212137744346
61,0.5,1.18,0.195426379984
61,0.5,1.19,0.244582386841
61,0.5,1.2,0.198394758684
61,0.5,1.21,0.11883758806
61,0.5,1.22,0.241981686647
61,0.5,1.23,0.211013751721
61,0.5,1.24,0.13012069305
61,0.5,1.25,0.255702600619
61,0.5,1.26,0.301339895035
61,0.5,1.27,0.272180175613
61,0.5,1.28,0.354025959939
61,0.5,1.29,0.12778809055
61,0.5,1.3,0.166158759991
61,0.5,1.31,0.18088828457
61,0.5,1.32,0.221146523857
61,0.5,1.33,0.129099267979
61,0.5,1.34,0.28492893027
61,0.5,1.35,0.124652522739
61,0.5,1.36,0.232601586451
61,0.5,1.37,0.23185930364
61,0.5,1.38,0.233736682054
61,0.5,1.39,0.263184793533
61,0.5,1.4,0.110343092649
61,0.5,1.41,0.330968258217
61,0.5,1.42,0.199643339008
61,0.5,1.43,0.261457266711
61,0.5,1.44,0.317075633049
61,0.5,1.45,0.294839612537
61,0.5,1.46,0.184951650016
61,0.5,1.47,0.21568745948
61,0.5,1.48,0.256464790567
61,0.5,1.49,0.285906039022
61,0.5,1.5,0.215483186046
61,0.2,0.0,0.509009733788
61,0.2,0.01,0.493715525257
61,0.2,0.02,0.486245657952
61,0.2,0.03,0.443144982461
61,0.2,0.04,0.465113865399
61,0.2,0.05,0.368196651587
61,0.2,0.06,0.403282703698
61,0.2,0.07,0.408385525784
61,0.2,0.08,0.396237241076
61,0.2,0.09,0.330437772743
61,0.2,0.1,0.342458871243
61,0.2,0.11,0.34027148784
61,0.2,0.12,0.311197090614
61,0.2,0.13,0.197083467201
61,0.2,0.14,0.371413861639
61,0.2,0.15,0.281126129903
61,0.2,0.16,0.229663039775
61,0.2,0.17,0.19604012506
61,0.2,0.18,0.212222191678
61,0.2,0.19,0.335963006013
61,0.2,0.2,0.228266873856
61,0.2,0.21,0.201812831838
61,0.2,0.22,0.122539952472
61,0.2,0.23,0.221126434078
61,0.2,0.24,0.300249316661
61,0.2,0.25,0.260541780849
61,0.2,0.26,0.190632407643
61,0.2,0.27,0.0410402493076
61,0.2,0.28,0.121126625735
61,0.2,0.29,0.181573595122
61,0.2,0.3,0.105432436997
61,0.2,0.31,0.167612356796
61,0.2,0.32,0.237137679394
61,0.2,0.33,0.282308263817
61,0.2,0.34,0.301950419108
61,0.2,0.35,0.0736823618708
61,0.2,0.36,0.140730194052
61,0.2,0.37,0.210793771403
61,0.2,0.38,0.109078528524
61,0.2,0.39,0.208161232685
61,0.2,0.4,0.15747432266
61,0.2,0.41,0.0977218745089
61,0.2,0.42,0.11628796235
61,0.2,0.43,0.097166192477
61,0.2,0.44,0.138819680112
61,0.2,0.45,0.1334174373
61,0.2,0.46,0.041305017876
61,0.2,0.47,0.231496943511
61,0.2,0.48,0.305158445528
61,0.2,0.49,0.091539445548
61,0.2,0.5,0.116947039576
61,0.2,0.51,0.233043391381
61,0.2,0.52,0.185692274193
61,0.2,0.53,0.112706543637
61,0.2,0.54,0.201946019488
61,0.2,0.55,0.13757010658
61,0.2,0.56,0.261549048761
61,0.2,0.57,0.0850705510623
61,0.2,0.58,0.359142720189
61,0.2,0.59,0.0977608235156
61,0.2,0.6,0.0853634700918
61,0.2,0.61,0.162217083913
61,0.2,0.62,0.17530251933
61,0.2,0.63,0.0830313020396
61,0.2,0.64,0.15615520154
61,0.2,0.65,0.0637538732271
61,0.2,0.66,0.160192725937
61,0.2,0.67,0.218770654126
61,0.2,0.68,0.0858043946935
61,0.2,0.69,0.0730847098912
61,0.2,0.7,0.0839410176251
61,0.2,0.71,0.107680375203
61,0.2,0.72,0.100926915657
61,0.2,0.73,0.122121034916
61,0.2,0.74,0.112921564737
61,0.2,0.75,0.121171886932
61,0.2,0.76,0.219154419217
61,0.2,0.77,0.0971679610194
61,0.2,0.78,0.161819962495
61,0.2,0.79,0.214974453828
61,0.2,0.8,0.19627501812
61,0.2,0.81,0.26594354682
61,0.2,0.82,0.21983556286
61,0.2,0.83,0.171105721067
61,0.2,0.84,0.193987400905
61,0.2,0.85,0.190770836775
61,0.2,0.86,0.0875543102378
61,0.2,0.87,0.153506083869
61,0.2,0.88,0.209638065131
61,0.2,0.89,0.158887823709
61,0.2,0.9,0.189826948511
61,0.2,0.91,0.170507269713
61,0.2,0.92,0.13548158717
61,0.2,0.93,0.154846337158
61,0.2,0.94,0.131188073899
61,0.2,0.95,0.151023798432
61,0.2,0.96,0.108609515974
61,0.2,0.97,0.163740488998
61,0.2,0.98,0.162603661205
61,0.2,0.99,0.0994177817057
61,0.2,1.0,0.151173884683
61,0.2,1.01,0.234062893796
61,0.2,1.02,0.151710684622
61,0.2,1.03,0.119728298951
61,0.2,1.04,0.138203312892
61,0.2,1.05,0.13306773433
61,0.2,1.06,0.17658111847
61,0.2,1.07,0.151152114959
61,0.2,1.08,0.201047912464
61,0.2,1.09,0.0884853360102
61,0.2,1.1,0.199798746202
61,0.2,1.11,0.113302222957
61,0.2,1.12,0.218126118098
61,0.2,1.13,0.185682791475
61,0.2,1.14,0.116500184129
61,0.2,1.15,0.224877406916
61,0.2,1.16,0.269173215502
61,0.2,1.17,0.119602816936
61,0.2,1.18,0.245164007618
61,0.2,1.19,0.156924195259
61,0.2,1.2,0.226080510555
61,0.2,1.21,0.281103745679
61,0.2,1.22,0.255529637779
61,0.2,1.23,0.21470130969
61,0.2,1.24,0.264749588829
61,0.2,1.25,0.216874782963
61,0.2,1.26,0.137783537773
61,0.2,1.27,0.183379422029
61,0.2,1.28,0.1633458691
61,0.2,1.29,0.101091601016
61,0.2,1.3,0.122860291209
61,0.2,1.31,0.117525677511
61,0.2,1.32,0.167567373656
61,0.2,1.33,0.172629879473
61,0.2,1.34,0.215637628713
61,0.2,1.35,0.175522781403
61,0.2,1.36,0.157433609298
61,0.2,1.37,0.162522552176
61,0.2,1.38,0.155067081363
61,0.2,1.39,0.177329285307
61,0.2,1.4,0.252817701802
61,0.2,1.41,0.207524519513
61,0.2,1.42,0.23487422137
61,0.2,1.43,0.173729534671
61,0.2,1.44,0.188412403445
61,0.2,1.45,0.127005659638
61,0.2,1.46,0.138122110265
61,0.2,1.47,0.175272376313
61,0.2,1.48,0.152639697263
61,0.2,1.49,0.191575076403
61,0.2,1.5,0.213863030105
62,0.5,0.0,0.509009733788
62,0.5,0.01,0.477780517835
62,0.5,0.02,0.448820987468
62,0.5,0.03,0.456749101937
62,0.5,0.04,0.418381591648
62,0.5,0.05,0.370389476845
62,0.5,0.06,0.296766140325
62,0.5,0.07,0.307841282953
62,0.5,0.08,0.338778565732
62,0.5,0.09,0.25692768161
62,0.5,0.1,0.210702270956
62,0.5,0.11,0.203515228715
62,0.5,0.12,0.176860795489
62,0.5,0.13,0.229729188954
62,0.5,0.14,0.257004531474
62,0.5,0.15,0.0844720791061
62,0.5,0.16,0.30252114091
62,0.5,0.17,0.180786055238
62,0.5,0.18,0.223870622363
62,0.5,0.19,0.298669306993
62,0.5,0.2,0.158078903228
62,0.5,0.21,0.3204364353
62,0.5,0.22,0.0366039816648
62,0.5,0.23,0.211963965181
62,0.5,0.24,0.127580635438
62,0.5,0.25,0.240321031176
62,0.5,0.26,0.130116250398
62,0.5,0.27,0.136566463982
62,0.5,0.28,0.195354651697
62,0.5,0.29,0.11241161422
62,0.5,0.3,0.105378810359
62,0.5,0.31,0.0888184356416
62,0.5,0.32,0.136375381509
62,0.5,0.33,0.128378951575
62,0.5,0.34,0.135460706228
62,0.5,0.35,0.216348159872
62,0.5,0.36,0.0839012248787
62,0.5,0.37,0.118621969184
62,0.5,0.38,0.125729031188
62,0.5,0.39,0.101122040641
62,0.5,0.4,0.0918059280235
62,0.5,0.41,0.0995339210811
62,0.5,0.42,0.062198531415
62,0.5,0.43,0.221068614394
62,0.5,0.44,0.308215107188
62,0.5,0.45,0.138768818536
62,0.5,0.46,0.0930926686237
62,0.5,0.47,0.124512485171
62,0.5,0.48,0.0721536189213
62,0.5,0.49,0.282052888432
62,0.5,0.5,0.161765979856
62,0.5,0.51,0.152035345651
62,0.5,0.52,0.109437423831
62,0.5,0.53,0.083687808858
62,0.5,0.54,0.120739863003
62,0.5,0.55,0.0835852408129
62,0.5,0.56,0.154149322512
62,0.5,0.57,0.148878228572
62,0.5,0.58,0.243802840392
62,0.5,0.59,0.292212471484
62,0.5,0.6,0.126177372586
62,0.5,0.61,0.297497505169
62,0.5,0.62,0.110754510091
62,0.5,0.63,0.248908243016
62,0.5,0.64,0.108018179593
62,0.5,0.65,0.148169753481
62,0.5,0.66,0.107886547002
62,0.5,0.67,0.139408554962
62,0.5,0.68,0.124572728664
62,0.5,0.69,0.203722609541
62,0.5,0.7,0.141636594243
62,0.5,0.71,0.178220415826
62,0.5,0.72,0.154738335824
62,0.5,0.73,0.307935998918
62,0.5,0.74,0.172250292956
62,0.5,0.75,0.2197218173
62,0.5,0.76,0.252738594601
62,0.5,0.77,0.164310854483
62,0.5,0.78,0.251127998261
62,0.5,0.79,0.176839745773
62,0.5,0.8,0.171063835573
62,0.5,0.81,0.107045054883
62,0.5,0.82,0.128953554682
62,0.5,0.83,0.105822343115
62,0.5,0.84,0.301825979202
62,0.5,0.85,0.210535065515
62,0.5,0.86,0.148154340798
62,0.5,0.87,0.194447010828
62,0.5,0.88,0.208498959339
62,0.5,0.89,0.180350671485
62,0.5,0.9,0.143315654779
62,0.5,0.91,0.194264093035
62,0.5,0.92,0.0988332165693
62,0.5,0.93,0.0981868054557
62,0.5,0.94,0.209188983222
62,0.5,0.95,0.104723807746
62,0.5,0.96,0.205262846843
62,0.5,0.97,0.206883700048
62,0.5,0.98,0.218794548073
62,0.5,0.99,0.313511043179
62,0.5,1.0,0.125217517307
62,0.5,1.01,0.184301821386
62,0.5,1.02,0.246467118852
62,0.5,1.03,0.310622337355
62,0.5,1.04,0.183405368636
62,0.5,1.05,0.189349682945
62,0.5,1.06,0.175364360684
62,0.5,1.07,0.153313642693
62,0.5,1.08,0.167497151207
62,0.5,1.09,0.169420749442
62,0.5,1.1,0.180271819338
62,0.5,1.11,0.124608239716
62,0.5,1.12,0.133256953645
62,0.5,1.13,0.216484510185
62,0.5,1.14,0.210151263583
62,0.5,1.15,0.206710483873
62,0.5,1.16,0.19487566398
62,0.5,1.17,0.249788116824
62,0.5,1.18,0.149182851557
62,0.5,1.19,0.198102337964
62,0.5,1.2,0.216178436085
62,0.5,1.21,0.158191703591
62,0.5,1.22,0.262140005202
62,0.5,1.23,0.15662361974
62,0.5,1.24,0.101591275199
62,0.5,1.25,0.198168601549
62,0.5,1.26,0.15216067177
62,0.5,1.27,0.252379097626
62,0.5,1.28,0.352225710651
62,0.5,1.29,0.218996903711
62,0.5,1.3,0.148573267994
62,0.5,1.31,0.235912498657
62,0.5,1.32,0.292795809779
62,0.5,1.33,0.210101680948
62,0.5,1.34,0.213298909964
62,0.5,1.35,0.204115206625
62,0.5,1.36,0.389175921665
62,0.5,1.37,0.193247048373
62,0.5,1.38,0.278534242039
62,0.5,1.39,0.205745953681
62,0.5,1.4,0.226168065472
62,0.5,1.41,0.231411366777
62,0.5,1.42,0.236044097403
62,0.5,1.43,0.277462031436
62,0.5,1.44,0.164360777276
62,0.5,1.45,0.21728151516
62,0.5,1.46,0.329219844774
62,0.5,1.47,0.157357410298
62,0.5,1.48,0.24270726557
62,0.5,1.49,0.245018830734
62,0.5,1.5,0.231236686705
62,0.2,0.0,0.509009733788
62,0.2,0.01,0.486092817389
62,0.2,0.02,0.471329049287
62,0.2,0.03,0.454446161078
62,0.2,0.04,0.435479230606
62,0.2,0.05,0.419528638071
62,0.2,0.06,0.38026411374
62,0.2,0.07,0.339047694781
62,0.2,0.08,0.422367029085
62,0.2,0.09,0.35553317834
62,0.2,0.1,0.34682223907
62,0.2,0.11,0.340460767517
62,0.2,0.12,0.316751846599
62,0.2,0.13,0.364490689783
62,0.2,0.14,0.290217470146
62,0.2,0.15,0.312818333255
62,0.2,0.16,0.309373842559
62,0.2,0.17,0.32154680317
62,0.2,0.18,0.309796114055
62,0.2,0.19,0.183450803593
62,0.2,0.2,0.242205126798
62,0.2,0.21,0.283910874136
62,0.2,0.22,0.168253593116
62,0.2,0.23,0.130589866715
62,0.2,0.24,0.166765342763
62,0.2,0.25,0.197175300941
62,0.2,0.26,0.280677804155
62,0.2,0.27,0.102344072761
62,0.2,0.28,0.14874495827
62,0.2,0.29,0.222461417809
62,0.2,0.3,0.107104102948
62,0.2,0.31,0.244002189503
62,0.2,0.32,0.214615061551
62,0.2,0.33,0.239504067488
62,0.2,0.34,0.216116404627
62,0.2,0.35,0.151529606583
62,0.2,0.36,0.159659360116
62,0.2,0.37,0.260664490423
62,0.2,0.38,0.0727020543407
62,0.2,0.39,0.123368740735
62,0.2,0.4,0.308774654698
62,0.2,0.41,0.083005769935
62,0.2,0.42,0.139385941523
62,0.2,0.43,0.164217713916
62,0.2,0.44,0.192915828414
62,0.2,0.45,0.225847273592
62,0.2,0.46,0.0920660422727
62,0.2,0.47,0.259559200322
62,0.2,0.48,0.111239098007
62,0.2,0.49,0.26957667109
62,0.2,0.5,0.0728099634902
62,0.2,0.51,0.0931248707876
62,0.2,0.52,0.019814565821
62,0.2,0.53,0.155339308599
62,0.2,0.54,0.0752308023675
62,0.2,0.55,0.139289622143
62,0.2,0.56,0.147886974316
62,0.2,0.57,0.238563392551
62,0.2,0.58,0.0252120710035
62,0.2,0.59,0.122796600492
62,0.2,0.6,0.153076913963
62,0.2,0.61,0.247947089515
62,0.2,0.62,0.0841212616149
62,0.2,0.63,0.122641991404
62,0.2,0.64,0.0904389155101
62,0.2,0.65,0.10979130564
62,0.2,0.66,0.148245758293
62,0.2,0.67,0.159327051
62,0.2,0.68,0.238305357166
62,0.2,0.69,0.058804965031
62,0.2,0.7,0.100890567063
62,0.2,0.71,0.121826953308
62,0.2,0.72,0.0768907556618
62,0.2,0.73,0.13513898751
62,0.2,0.74,0.130168417677
62,0.2,0.75,0.169377440394
62,0.2,0.76,0.0815453087938
62,0.2,0.77,0.0921815095639
62,0.2,0.78,0.127631733838
62,0.2,0.79,0.212805160246
62,0.2,0.8,0.0665301534021
62,0.2,0.81,0.120781554288
62,0.2,0.82,0.0573085781752
62,0.2,0.83,0.183793798203
62,0.2,0.84,0.103203903374
62,0.2,0.85,0.141824153647
62,0.2,0.86,0.168203392281
62,0.2,0.87,0.129947144184
62,0.2,0.88,0.172377935341
62,0.2,0.89,0.211435470101
62,0.2,0.9,0.160396060635
62,0.2,0.91,0.238064247423
62,0.2,0.92,0.172980882379
62,0.2,0.93,0.113330116776
62,0.2,0.94,0.0852355082912
62,0.2,0.95,0.18728906427
62,0.2,0.96,0.190603781594
62,0.2,0.97,0.107543404413
62,0.2,0.98,0.145482256123
62,0.2,0.99,0.121480262466
62,0.2,1.0,0.101708743286
62,0.2,1.01,0.091899661478
62,0.2,1.02,0.223426134197
62,0.2,1.03,0.139510475492
62,0.2,1.04,0.134032531535
62,0.2,1.05,0.185583570223
62,0.2,1.06,0.157773764182
62,0.2,1.07,0.109302470651
62,0.2,1.08,0.211944956712
62,0.2,1.09,0.133129040896
62,0.2,1.1,0.140442144127
62,0.2,1.11,0.180590010144
62,0.2,1.12,0.0801075763854
62,0.2,1.13,0.174620413676
62,0.2,1.14,0.142504383789
62,0.2,1.15,0.189780651067
62,0.2,1.16,0.157404893796
62,0.2,1.17,0.113353036506
62,0.2,1.18,0.227389283012
62,0.2,1.19,0.181632025504
62,0.2,1.2,0.224642874478
62,0.2,1.21,0.215468804025
62,0.2,1.22,0.149803326952
62,0.2,1.23,0.128227336224
62,0.2,1.24,0.214390862359
62,0.2,1.25,0.146249780275
62,0.2,1.26,0.283155307377
62,0.2,1.27,0.159425312207
62,0.2,1.28,0.251235826117
62,0.2,1.29,0.140130684683
62,0.2,1.3,0.225245148391
62,0.2,1.31,0.107532487182
62,0.2,1.32,0.121086426165
62,0.2,1.33,0.116581227013
62,0.2,1.34,0.241940408544
62,0.2,1.35,0.234219772636
62,0.2,1.36,0.177276940048
62,0.2,1.37,0.176122511344
62,0.2,1.38,0.113257116083
62,0.2,1.39,0.169384124274
62,0.2,1.4,0.135585417469
62,0.2,1.41,0.179325686774
62,0.2,1.42,0.224736034579
62,0.2,1.43,0.227251145573
62,0.2,1.44,0.262381615224
62,0.2,1.45,0.232144370559
62,0.2,1.46,0.163669579698
62,0.2,1.47,0.0943076326977
62,0.2,1.48,0.212766012698
62,0.2,1.49,0.143893883365
62,0.2,1.5,0.16256304008
63,0.5,0.0,0.509009733788
63,0.5,0.01,0.484066778333
63,0.5,0.02,0.462896305959
63,0.5,0.03,0.420704109916
63,0.5,0.04,0.353749183552
63,0.5,0.05,0.373437689546
63,0.5,0.06,0.260307309814
63,0.5,0.07,0.265007826264
63,0.5,0.08,0.315249871151
63,0.5,0.09,0.263030921654
63,0.5,0.1,0.303510441074
63,0.5,0.11,0.359062193318
63,0.5,0.12,0.282375486054
63,0.5,0.13,0.292662508919
63,0.5,0.14,0.190136899678
63,0.5,0.15,0.183501996298
63,0.5,0.16,0.333048686888
63,0.5,0.17,0.304844337377
63,0.5,0.18,0.33369945439
63,0.5,0.19,0.301780787991
63,0.5,0.2,0.200850038251
63,0.5,0.21,0.0983643256524
63,0.5,0.22,0.261778293612
63,0.5,0.23,0.251688297441
63,0.5,0.24,0.133069521478
63,0.5,0.25,0.211935109233
63,0.5,0.26,0.0771122284584
63,0.5,0.27,0.135758810409
63,0.5,0.28,0.123637097955
63,0.5,0.29,0.240946940999
63,0.5,0.3,0.0135200123968
63,0.5,0.31,0.0861612881095
63,0.5,0.32,0.125672493934
63,0.5,0.33,0.148207602951
63,0.5,0.34,0.0799441077564
63,0.5,0.35,0.0601943616515
63,0.5,0.36,0.207935190564
63,0.5,0.37,0.0785442396032
63,0.5,0.38,0.222035563797
63,0.5,0.39,0.0792266800208
63,0.5,0.4,0.0848926405494
63,0.5,0.41,0.0632456487748
63,0.5,0.42,0.100414936779
63,0.5,0.43,0.203597001742
63,0.5,0.44,0.144651554322
63,0.5,0.45,0.132850220566
63,0.5,0.46,0.0984944100289
63,0.5,0.47,0.198547873415
63,0.5,0.48,0.0753509642711
63,0.5,0.49,0.0954341237192
63,0.5,0.5,0.074119282221
63,0.5,0.51,0.301928827259
63,0.5,0.52,0.1288484917
63,0.5,0.53,0.16812682655
63,0.5,0.54,0.0883358978604
63,0.5,0.55,0.111304309237
63,0.5,0.56,0.119894253103
63,0.5,0.57,0.0841851270975
63,0.5,0.58,0.251428542846
63,0.5,0.59,0.144935427113
63,0.5,0.6,0.243838550302
63,0.5,0.61,0.168479921244
63,0.5,0.62,0.0560287404171
63,0.5,0.63,0.123483893593
63,0.5,0.64,0.29273057034
63,0.5,0.65,0.223203998754
63,0.5,0.66,0.140820138532
63,0.5,0.67,0.154432658252
63,0.5,0.68,0.16096148507
63,0.5,0.69,0.19918397125
63,0.5,0.7,0.110643514789
63,0.5,0.71,0.15699958405
63,0.5,0.72,0.177600105565
63,0.5,0.73,0.337024257076
63,0.5,0.74,0.0860256748566
63,0.5,0.75,0.259455340982
63,0.5,0.76,0.230553654556
63,0.5,0.77,0.423788264493
63,0.5,0.78,0.398650175704
63,0.5,0.79,0.246901479985
63,0.5,0.8,0.169747360083
63,0.5,0.81,0.172043185684
63,0.5,0.82,0.237619457474
63,0.5,0.83,0.0692216099901
63,0.5,0.84,0.117126353243
63,0.5,0.85,0.176431068936
63,0.5,0.86,0.270483918333
63,0.5,0.87,0.190202866412
63,0.5,0.88,0.216482643744
63,0.5,0.89,0.136577820222
63,0.5,0.9,0.0593169877504
63,0.5,0.91,0.262866947238
63,0.5,0.92,0.263906256066
63,0.5,0.93,0.252845198948
63,0.5,0.94,0.267321901957
63,0.5,0.95,0.262993661506
63,0.5,0.96,0.302268280531
63,0.5,0.97,0.245881072829
63,0.5,0.98,0.170128619053
63,0.5,0.99,0.290487661471
63,0.5,1.0,0.205915048212
63,0.5,1.01,0.12428244996
63,0.5,1.02,0.193378196814
63,0.5,1.03,0.122793292062
63,0.5,1.04,0.227337263354
63,0.5,1.05,0.132396309706
63,0.5,1.06,0.177794551147
63,0.5,1.07,0.312085375031
63,0.5,1.08,0.220904220189
63,0.5,1.09,0.307609983524
63,0.5,1.1,0.303376029188
63,0.5,1.11,0.241476732981
63,0.5,1.12,0.116499947713
63,0.5,1.13,0.250754900057
63,0.5,1.14,0.201065752401
63,0.5,1.15,0.171751223682
63,0.5,1.16,0.139608795589
63,0.5,1.17,0.231693836815
63,0.5,1.18,0.226044626629
63,0.5,1.19,0.220807283316
63,0.5,1.2,0.131810159791
63,0.5,1.21,0.134861298428
63,0.5,1.22,0.372314108583
63,0.5,1.23,0.216142960477
63,0.5,1.24,0.172382586585
63,0.5,1.25,0.239111047653
63,0.5,1.26,0.272695654483
63,0.5,1.27,0.250523289818
63,0.5,1.28,0.152263820852
63,0.5,1.29,0.18553779159
63,0.5,1.3,0.23595482792
63,0.5,1.31,0.145279871722
63,0.5,1.32,0.335503346777
63,0.5,1.33,0.209016022778
63,0.5,1.34,0.149877605623
63,0.5,1.35,0.14767743932
63,0.5,1.36,0.238548521687
63,0.5,1.37,0.135898513216
63,0.5,1.38,0.227784907843
63,0.5,1.39,0.204673535895
63,0.5,1.4,0.107300619736
63,0.5,1.41,0.283021749781
63,0.5,1.42,0.189923591738
63,0.5,1.43,0.325761481724
63,0.5,1.44,0.216448761695
63,0.5,1.45,0.225324560776
63,0.5,1.46,0.175344747682
63,0.5,1.47,0.135702303858
63,0.5,1.48,0.228922618838
63,0.5,1.49,0.245908809992
63,0.5,1.5,0.136250252467
63,0.2,0.0,0.509009733788
63,0.2,0.01,0.486072557638
63,0.2,0.02,0.471541812505
63,0.2,0.03,0.431899916226
63,0.2,0.04,0.450814957452
63,0.2,0.05,0.436110585696
63,0.2,0.06,0.422960338228
63,0.2,0.07,0.362660201325
63,0.2,0.08,0.399022624103
63,0.2,0.09,0.253734781192
63,0.2,0.1,0.342156650961
63,0.2,0.11,0.363473174765
63,0.2,0.12,0.317590098496
63,0.2,0.13,0.382029161447
63,0.2,0.14,0.298967101281
63,0.2,0.15,0.279026927244
63,0.2,0.16,0.191452198335
63,0.2,0.17,0.25743729759
63,0.2,0.18,0.214738774061
63,0.2,0.19,0.22705408021
63,0.2,0.2,0.257694531358
63,0.2,0.21,0.204630231943
63,0.2,0.22,0.262329685389
63,0.2,0.23,0.16428358306
63,0.2,0.24,0.232166022628
63,0.2,0.25,0.210902786665
63,0.2,0.26,0.17403584017
63,0.2,0.27,0.215093303362
63,0.2,0.28,0.189797508728
63,0.2,0.29,0.126194302572
63,0.2,0.3,0.263193125534
63,0.2,0.31,0.202632107616
63,0.2,0.32,0.24924392173
63,0.2,0.33,0.101449087268
63,0.2,0.34,0.146034819863
63,0.2,0.35,0.151887430028
63,0.2,0.36,0.241985555681
63,0.2,0.37,0.143296061539
63,0.2,0.38,0.185842552978
63,0.2,0.39,0.320107235376
63,0.2,0.4,0.149774405408
63,0.2,0.41,0.298094518028
63,0.2,0.42,0.237197604709
63,0.2,0.43,0.216027798462
63,0.2,0.44,0.178617245343
63,0.2,0.45,0.127507159781
63,0.2,0.46,0.0616415150204
63,0.2,0.47,0.0970618304054
63,0.2,0.48,0.306512413311
63,0.2,0.49,0.135952866255
63,0.2,0.5,0.185485469234
63,0.2,0.51,0.0476782696509
63,0.2,0.52,0.184459692093
63,0.2,0.53,0.267905414653
63,0.2,0.54,0.193904363093
63,0.2,0.55,0.231663477445
63,0.2,0.56,0.12895453441
63,0.2,0.57,0.0832477834291
63,0.2,0.58,0.0766802556415
